order_id,product_id,date,quantity,price_order,region,customer_id,discount_pct,payment_method,shipping_status,order_date,product_description,return_policy,faq_question,faq_answer,review,price_product,category,brand,product_name,age,location,purchase_frequency,region_customer,segment,price,total_amount,order_day,order_month,order_weekday,is_weekend,year,month_period
ORD-03621,P-00003,2025-06-13,4,4.99,West,C-00129,0.2,PayPal,Delivered,2025-06-13,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,46,Nashville,18,unknown,unknown,0.0,0.0,13,6,4,0,2025,2025-06
ORD-03622,P-00001,2025-06-13,8,799.0,East,C-00494,0.15,PayPal,Processing,2025-06-13,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,51,Columbus,19,unknown,unknown,0.0,0.0,13,6,4,0,2025,2025-06
ORD-03623,P-00055,2025-06-13,2,149.99,South,C-00386,0.1,Debit Card,Delivered,2025-06-13,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,46,San Jose,19,unknown,unknown,0.0,0.0,13,6,4,0,2025,2025-06
ORD-03624,P-00042,2025-06-14,8,8.99,West,C-00082,0.1,Credit Card,Processing,2025-06-14,Electric Kettle,Free returns within 60 days,How do I clean Electric Kettle?,Please follow the care instructions included in the packaging.,Would buy again in a heartbeat.,0.0,unknown,unknown,unknown,18,Portland,24,unknown,unknown,0.0,0.0,14,6,5,1,2025,2025-06
ORD-03625,P-00088,2025-06-14,4,249.0,North,C-00309,0.0,Credit Card,Shipped,2025-06-14,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,60,Houston,19,unknown,unknown,0.0,0.0,14,6,5,1,2025,2025-06
ORD-03626,P-00088,2025-06-15,10,249.0,East,C-00487,0.15,Bank Transfer,Delivered,2025-06-15,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,23,Columbus,4,unknown,unknown,0.0,0.0,15,6,6,1,2025,2025-06
ORD-03627,P-00055,2025-06-15,6,149.99,North,C-00365,0.1,PayPal,Shipped,2025-06-15,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,51,Boston,10,unknown,unknown,0.0,0.0,15,6,6,1,2025,2025-06
ORD-03628,P-00010,2025-06-15,8,19.99,South,C-00347,0.0,PayPal,Pending,2025-06-15,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,64,Columbus,16,unknown,unknown,0.0,0.0,15,6,6,1,2025,2025-06
ORD-03629,P-00003,2025-06-15,9,4.99,North,C-00158,0.2,Credit Card,Pending,2025-06-15,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,34,Fort Worth,5,unknown,unknown,0.0,0.0,15,6,6,1,2025,2025-06
ORD-03630,P-00091,2025-06-15,1,99.0,South,C-00190,0.0,Bank Transfer,Pending,2025-06-15,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,45,Phoenix,2,unknown,unknown,0.0,0.0,15,6,6,1,2025,2025-06
ORD-03631,P-00001,2025-06-15,1,799.0,South,C-00284,0.15,PayPal,Delivered,2025-06-15,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,42,Orlando,14,unknown,unknown,0.0,0.0,15,6,6,1,2025,2025-06
ORD-03632,P-00003,2025-06-15,5,4.99,South,C-00242,0.0,Bank Transfer,Processing,2025-06-15,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,36,San Francisco,22,unknown,unknown,0.0,0.0,15,6,6,1,2025,2025-06
ORD-03633,P-00015,2025-06-15,3,34.5,North,C-00057,0.0,Credit Card,Pending,2025-06-15,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,32,Atlanta,11,unknown,unknown,0.0,0.0,15,6,6,1,2025,2025-06
ORD-03634,P-00055,2025-06-15,4,149.99,North,C-00267,0.0,Debit Card,Shipped,2025-06-15,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,33,Baltimore,21,unknown,unknown,0.0,0.0,15,6,6,1,2025,2025-06
ORD-03635,P-00010,2025-06-15,10,19.99,East,C-00116,0.0,Credit Card,Shipped,2025-06-15,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,54,Indianapolis,8,unknown,unknown,0.0,0.0,15,6,6,1,2025,2025-06
ORD-03636,P-00088,2025-06-15,8,249.0,West,C-00061,0.0,Debit Card,Delivered,2025-06-15,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,63,Jacksonville,7,unknown,unknown,0.0,0.0,15,6,6,1,2025,2025-06
ORD-03637,P-00010,2025-06-15,3,19.99,North,C-00486,0.05,PayPal,Processing,2025-06-15,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,36,San Diego,24,unknown,unknown,0.0,0.0,15,6,6,1,2025,2025-06
ORD-03638,P-00001,2025-06-15,2,799.0,West,C-00110,0.1,Credit Card,Processing,2025-06-15,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,58,Los Angeles,8,unknown,unknown,0.0,0.0,15,6,6,1,2025,2025-06
ORD-03639,P-00091,2025-06-16,10,99.0,North,C-00381,0.1,Bank Transfer,Shipped,2025-06-16,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,54,San Jose,3,unknown,unknown,0.0,0.0,16,6,0,0,2025,2025-06
ORD-03640,P-00088,2025-06-16,3,249.0,South,C-00051,0.0,Bank Transfer,Delivered,2025-06-16,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,62,Minneapolis,22,unknown,unknown,0.0,0.0,16,6,0,0,2025,2025-06
ORD-03641,P-00001,2025-06-16,8,799.0,South,C-00348,0.2,Bank Transfer,Delivered,2025-06-16,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,53,Las Vegas,8,unknown,unknown,0.0,0.0,16,6,0,0,2025,2025-06
ORD-03642,P-00047,2025-06-16,6,29.99,South,C-00290,0.05,Bank Transfer,Delivered,2025-06-16,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,60,Atlanta,13,unknown,unknown,0.0,0.0,16,6,0,0,2025,2025-06
ORD-03643,P-00015,2025-06-16,5,34.5,East,C-00436,0.1,Credit Card,Pending,2025-06-16,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,57,Las Vegas,16,unknown,unknown,0.0,0.0,16,6,0,0,2025,2025-06
ORD-03644,P-00003,2025-06-16,1,4.99,East,C-00141,0.0,PayPal,Delivered,2025-06-16,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,27,San Antonio,10,unknown,unknown,0.0,0.0,16,6,0,0,2025,2025-06
ORD-03645,P-00091,2025-06-16,7,99.0,South,C-00287,0.1,Credit Card,Shipped,2025-06-16,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,32,Indianapolis,8,unknown,unknown,0.0,0.0,16,6,0,0,2025,2025-06
ORD-03646,P-00055,2025-06-16,6,149.99,North,C-00088,0.1,Bank Transfer,Processing,2025-06-16,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,28,Seattle,25,unknown,unknown,0.0,0.0,16,6,0,0,2025,2025-06
ORD-03647,P-00010,2025-06-16,1,19.99,South,C-00333,0.0,Credit Card,Shipped,2025-06-16,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,47,Columbus,24,unknown,unknown,0.0,0.0,16,6,0,0,2025,2025-06
ORD-03648,P-00055,2025-06-16,7,149.99,West,C-00348,0.15,Credit Card,Shipped,2025-06-16,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,53,Las Vegas,8,unknown,unknown,0.0,0.0,16,6,0,0,2025,2025-06
ORD-03649,P-00003,2025-06-17,7,4.99,North,C-00023,0.0,PayPal,Processing,2025-06-17,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,32,Phoenix,24,unknown,unknown,0.0,0.0,17,6,1,0,2025,2025-06
ORD-03650,P-00091,2025-06-17,2,99.0,North,C-00447,0.0,PayPal,Shipped,2025-06-17,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,59,Baltimore,5,unknown,unknown,0.0,0.0,17,6,1,0,2025,2025-06
ORD-03651,P-00055,2025-06-17,7,149.99,North,C-00052,0.0,PayPal,Delivered,2025-06-17,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,59,Chicago,20,unknown,unknown,0.0,0.0,17,6,1,0,2025,2025-06
ORD-03652,P-00023,2025-06-17,4,14.5,South,C-00186,0.0,Credit Card,Shipped,2025-06-17,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,18,Houston,3,unknown,unknown,0.0,0.0,17,6,1,0,2025,2025-06
ORD-03653,P-00023,2025-06-17,7,14.5,North,C-00371,0.05,PayPal,Processing,2025-06-17,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,53,San Jose,23,unknown,unknown,0.0,0.0,17,6,1,0,2025,2025-06
ORD-03654,P-00047,2025-06-17,4,29.99,North,C-00333,0.05,PayPal,Processing,2025-06-17,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,47,Columbus,24,unknown,unknown,0.0,0.0,17,6,1,0,2025,2025-06
ORD-03655,P-00088,2025-06-17,1,249.0,West,C-00384,0.15,Debit Card,Processing,2025-06-17,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,57,San Diego,25,unknown,unknown,0.0,0.0,17,6,1,0,2025,2025-06
ORD-03656,P-00010,2025-06-18,8,19.99,South,C-00024,0.0,PayPal,Delivered,2025-06-18,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,24,Atlanta,24,unknown,unknown,0.0,0.0,18,6,2,0,2025,2025-06
ORD-03657,P-00055,2025-06-18,2,149.99,North,C-00495,0.0,Bank Transfer,Delivered,2025-06-18,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,61,Nashville,6,unknown,unknown,0.0,0.0,18,6,2,0,2025,2025-06
ORD-03658,P-00010,2025-06-18,4,19.99,East,C-00288,0.2,Credit Card,Pending,2025-06-18,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,35,Columbus,16,unknown,unknown,0.0,0.0,18,6,2,0,2025,2025-06
ORD-03659,P-00023,2025-06-19,3,14.5,South,C-00235,0.0,Credit Card,Delivered,2025-06-19,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,37,San Jose,7,unknown,unknown,0.0,0.0,19,6,3,0,2025,2025-06
ORD-03660,P-00088,2025-06-19,2,249.0,East,C-00409,0.0,Debit Card,Pending,2025-06-19,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,62,San Jose,23,unknown,unknown,0.0,0.0,19,6,3,0,2025,2025-06
ORD-03661,P-00010,2025-06-19,10,19.99,West,C-00073,0.0,Debit Card,Processing,2025-06-19,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,45,Boston,3,unknown,unknown,0.0,0.0,19,6,3,0,2025,2025-06
ORD-03662,P-00023,2025-06-19,10,14.5,South,C-00233,0.0,PayPal,Processing,2025-06-19,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,57,Denver,10,unknown,unknown,0.0,0.0,19,6,3,0,2025,2025-06
ORD-03663,P-00015,2025-06-20,2,34.5,West,C-00385,0.05,PayPal,Pending,2025-06-20,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,51,Fort Worth,15,unknown,unknown,0.0,0.0,20,6,4,0,2025,2025-06
ORD-03664,P-00010,2025-06-20,2,19.99,South,C-00380,0.2,Bank Transfer,Processing,2025-06-20,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,21,Phoenix,5,unknown,unknown,0.0,0.0,20,6,4,0,2025,2025-06
ORD-03665,P-00042,2025-06-20,4,8.99,North,C-00191,0.0,Bank Transfer,Delivered,2025-06-20,Electric Kettle,Free returns within 60 days,How do I clean Electric Kettle?,Please follow the care instructions included in the packaging.,Would buy again in a heartbeat.,0.0,unknown,unknown,unknown,37,Austin,2,unknown,unknown,0.0,0.0,20,6,4,0,2025,2025-06
ORD-03666,P-00003,2025-06-20,9,4.99,West,C-00383,0.0,PayPal,Shipped,2025-06-20,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,44,Boston,20,unknown,unknown,0.0,0.0,20,6,4,0,2025,2025-06
ORD-03667,P-00003,2025-06-21,5,4.99,West,C-00493,0.0,Bank Transfer,Processing,2025-06-21,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,45,Phoenix,8,unknown,unknown,0.0,0.0,21,6,5,1,2025,2025-06
ORD-03668,P-00091,2025-06-21,8,99.0,West,C-00105,0.0,Debit Card,Delivered,2025-06-21,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,46,Houston,8,unknown,unknown,0.0,0.0,21,6,5,1,2025,2025-06
ORD-03669,P-00023,2025-06-22,8,14.5,West,C-00399,0.0,PayPal,Delivered,2025-06-22,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,22,Atlanta,8,unknown,unknown,0.0,0.0,22,6,6,1,2025,2025-06
ORD-03670,P-00001,2025-06-22,3,799.0,East,C-00262,0.1,Bank Transfer,Processing,2025-06-22,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,46,Boston,24,unknown,unknown,0.0,0.0,22,6,6,1,2025,2025-06
ORD-03671,P-00003,2025-06-23,7,4.99,East,C-00246,0.0,Bank Transfer,Pending,2025-06-23,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,32,Nashville,7,unknown,unknown,0.0,0.0,23,6,0,0,2025,2025-06
ORD-03672,P-00010,2025-06-23,9,19.99,West,C-00304,0.05,Credit Card,Shipped,2025-06-23,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,32,Miami,3,unknown,unknown,0.0,0.0,23,6,0,0,2025,2025-06
ORD-03673,P-00010,2025-06-24,9,19.99,South,C-00002,0.1,PayPal,Processing,2025-06-24,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,28,Los Angeles,5,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03674,P-00088,2025-06-24,4,249.0,West,C-00374,0.2,Credit Card,Pending,2025-06-24,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,54,San Jose,16,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03675,P-00088,2025-06-24,3,249.0,South,C-00400,0.1,Credit Card,Shipped,2025-06-24,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,34,Nashville,21,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03676,P-00015,2025-06-24,1,34.5,West,C-00169,0.0,Credit Card,Delivered,2025-06-24,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,59,San Francisco,1,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03677,P-00055,2025-06-24,1,149.99,West,C-00381,0.0,Credit Card,Delivered,2025-06-24,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,54,San Jose,3,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03678,P-00042,2025-06-24,8,8.99,South,C-00066,0.0,Bank Transfer,Delivered,2025-06-24,Electric Kettle,Free returns within 60 days,How do I clean Electric Kettle?,Please follow the care instructions included in the packaging.,Would buy again in a heartbeat.,0.0,unknown,unknown,unknown,34,Portland,19,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03679,P-00042,2025-06-24,4,8.99,North,C-00045,0.05,Bank Transfer,Delivered,2025-06-24,Electric Kettle,Free returns within 60 days,How do I clean Electric Kettle?,Please follow the care instructions included in the packaging.,Would buy again in a heartbeat.,0.0,unknown,unknown,unknown,32,Las Vegas,10,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03680,P-00015,2025-06-24,6,34.5,West,C-00270,0.2,Debit Card,Processing,2025-06-24,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,33,Dallas,15,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03681,P-00055,2025-06-24,10,149.99,West,C-00320,0.0,PayPal,Shipped,2025-06-24,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,62,Las Vegas,10,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03682,P-00023,2025-06-24,8,14.5,North,C-00057,0.2,Bank Transfer,Pending,2025-06-24,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,32,Atlanta,11,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03683,P-00010,2025-06-24,6,19.99,North,C-00284,0.15,Credit Card,Delivered,2025-06-24,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,42,Orlando,14,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03684,P-00010,2025-06-24,2,19.99,West,C-00109,0.15,Debit Card,Processing,2025-06-24,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,18,Chicago,23,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03685,P-00003,2025-06-24,2,4.99,West,C-00103,0.0,Bank Transfer,Pending,2025-06-24,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,60,Miami,12,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03686,P-00001,2025-06-24,8,799.0,South,C-00382,0.05,Credit Card,Processing,2025-06-24,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,33,Houston,18,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03687,P-00088,2025-06-24,5,249.0,West,C-00112,0.1,Credit Card,Delivered,2025-06-24,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,39,Chicago,17,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03688,P-00088,2025-06-24,4,249.0,North,C-00201,0.0,Credit Card,Delivered,2025-06-24,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,65,Nashville,8,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03689,P-00003,2025-06-24,1,4.99,West,C-00040,0.05,Debit Card,Shipped,2025-06-24,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,25,Minneapolis,13,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03690,P-00091,2025-06-24,2,99.0,West,C-00114,0.15,PayPal,Processing,2025-06-24,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,49,San Antonio,18,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03691,P-00023,2025-06-24,4,14.5,North,C-00241,0.1,Debit Card,Pending,2025-06-24,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,28,Atlanta,3,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03692,P-00088,2025-06-24,1,249.0,North,C-00159,0.2,Credit Card,Shipped,2025-06-24,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,60,Miami,10,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03693,P-00015,2025-06-24,3,34.5,East,C-00384,0.1,Debit Card,Shipped,2025-06-24,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,57,San Diego,25,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03694,P-00001,2025-06-24,7,799.0,South,C-00349,0.1,Credit Card,Shipped,2025-06-24,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,62,Indianapolis,21,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03695,P-00015,2025-06-24,5,34.5,South,C-00310,0.0,Debit Card,Pending,2025-06-24,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,31,Charlotte,23,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
